EmployeeID,Age,Gender,Department,JobRole,Education,MonthlyIncome,YearsAtCompany,JobSatisfaction,PerformanceRating,DistanceFromHomeKM,OverTime,JoinDate,Attrition,EmployeeCountFlag,RandomSurveyCode
EMP10515,36,Male,Finance,Analyst,Bachelor's,1200.0,3,3.0,1,12.0,No,2024-08-01,Yes,1,288636
EMP10570,41,,Finance,Analyst,Bachelor's,9073.9,0,4.0,2,5.7,No,2015-05-26,No,1,766309
EMP10223,37,male,Sales,Sales Manager,Bachelor's,8511.33,9,1.0,3,9.4,No,2018-08-22,No,1,569298
EMP10613,38,Male,Support,Support Lead,Master's,6911.15,5,1.0,1,5.2,No,2016-07-22,No,1,406393
EMP10221,39,Male,Marketing,Brand Manager,High School,8011.26,5,4.0,2,17.5,No,2015-10-14,No,1,180035
EMP10708,23,Male,Engineering,Software Engineer,High School,6967.55,4,3.0,2,2.6,Yes,2022-03-23,No,1,140988
EMP10837,33,Male,Finance,Accountant,High School,6924.27,0,2.0,2,10.9,No,2021-03-24,No,1,733528
EMP10465,33,Female,HR,HR Manager,PhD,6777.37,8,2.0,1,6.4,No,2015-07-04,No,1,635662
EMP10052,48,Female,Support,Support Executive,Master's,6068.1,6,4.0,4,7.9,Yes,2016-07-26,No,1,273304
EMP11121,26,Male,Finance,Accountant,Master's,5732.15,3,4.0,1,41.7,Yes,2016-08-05,Yes,1,424418
EMP10485,42,Male,Support,Support Lead,High School,1350.13,2,3.0,1,1.0,No,2018-03-18,No,1,509706
EMP11168,28,Male,HR,HR Executive,Master's,5465.61,7,3.0,2,4.3,Yes,2016-12-29,Yes,1,438600
EMP10972,24,Male,Sales,Sales Executive,Bachelor's,1200.0,3,1.0,4,7.5,No,2024-05-13,No,1,826560
EMP10155,45,Female,Finance,Analyst,Bachelor's,8281.99,1,1.0,1,4.4,No,2020-08-09,No,1,822447
EMP10970,44,Male,HR,HR Manager,Bachelor's,5543.93,7,4.0,2,1.2,No,2017-11-08,No,1,624787
EMP10600,45,Male,Support,Support Executive,Master's,7686.55,0,3.0,1,1.5,Yes,2020-05-03,No,1,735163
EMP10928,39,Male,HR,HR Executive,High School,5285.87,5,3.0,2,2.1,Yes,2017-07-21,No,1,651358
EMP10248,36,Female,Marketing,Marketing Executive,Master's,6338.8,1,3.0,1,0.8,Yes,2019-10-31,No,1,843542
EMP10441,37,Female,Finance,Analyst,Bachelor's,6462.88,6,4.0,3,15.2,No,2019-06-22,No,1,459955
EMP11111,46,Male,Sales,Sales Manager,,5915.09,0,3.0,1,11.4,Yes,2021-07-29,No,1,995610
EMP11124,27,Female,Finance,Accountant,Bachelor's,1200.0,2,4.0,3,20.6,No,2019-10-07,No,1,773199
EMP10542,34,Male,Finance,Analyst,Bachelor's,6539.9,8,4.0,1,0.5,Yes,2016-06-26,Yes,1,322234
EMP10701,29,Male,HR,HR Executive,PhD,9597.48,0,2.0,2,8.2,yes,2019-05-09,No,1,662363
EMP10117,38,Male,Engineering,Software Engineer,High School,5274.73,4,1.0,2,3.8,No,2024-09-01,No,1,649435
EMP11033,45,Female,HR,HR Manager,Bachelor's,,3,,4,2.4,No,2020-07-30,No,1,463000
EMP10628,41,Male,Support,Support Executive,Bachelor's,5858.75,0,3.0,3,3.2,No,2016-01-18,Yes,1,511604
EMP10751,24,Female,Finance,Accountant,Master's,5016.02,1,4.0,3,11.3,No,2019-02-22,No,1,779980
EMP10975,18,Male,Finance,Analyst,Master's,2527.25,4,2.0,1,10.0,Yes,2020-11-15,No,1,333549
EMP10291,44,Male,Engineering,Senior Engineer,PhD,6333.01,5,1.0,4,17.9,No,2017-10-04,Yes,1,175205
EMP11067,36,Male,Sales,Sales Executive,Master's,2300.18,2,3.0,2,15.1,Yes,2018-06-26,No,1,188094
EMP10381,56,Female,Sales,Sales Manager,Master's,5354.38,3,2.0,2,8.4,No,2016-11-11,No,1,592449
EMP10736,18,Female,Marketing,Marketing Executive,PhD,4660.69,4,4.0,2,5.0,Yes,2019-07-31,No,1,231928
EMP10990,42,Male,sales,Analyst,Bachelor's,3850.99,10,4.0,4,4.2,Yes,2020-07-23,Yes,1,803926
EMP10200,22,Female,Engineering,Software Engineer,Bachelor's,,0,1.0,2,1.4,No,2017-11-27,No,1,407517
EMP10596,38,Male,HR,HR Executive,Bachelor's,3810.85,5,2.0,2,8.3,No,2019-10-15,No,1,235827
EMP99003,38,Female,HR,HR Executive,Master's,5434.09,2,2.0,1,4.2,No,2016-08-01,No,1,250669
EMP11165,21,Female,Finance,Accountant,Bachelor's,4242.31,1,,4,20.4,Yes,2024-08-03,No,1,644758
EMP11043,28,Male,HR,HR Executive,High School,6027.76,7,4.0,3,4.5,No,2019-01-09,No,1,657457
EMP10729,48,Male,Engineering,QA Engineer,Bachelor's,6360.89,3,3.0,3,4.5,No,2023-06-13,No,1,929923
EMP10930,29,Female,Sales,Sales Executive,Bachelor's,6611.12,9,2.0,1,2.6,No,2020-06-13,No,1,257756
EMP10505,27,Female,Finance,Analyst,Bachelor's,6238.86,27,2.0,4,,No,2015-03-31,No,1,384126
EMP10348,48,Female,Engineering,Senior Engineer,High School,5414.4,5,3.0,2,0.9,No,2018-02-11,No,1,178871
EMP10977,20,Female,Finance,Accountant,Bachelor's,4198.6,3,1.0,1,24.3,Yes,2020-03-07,Yes,1,149000
EMP99002,33,Female,Finance,Accountant,Master's,6401.45,5,3.0,1,1.3,No,2017-10-31,No,1,322360
EMP10340,26,Male,Engineering,Software Engineer,,6346.39,1,1.0,3,4.7,No,2021-05-26,No,1,417421
EMP10615,26,Female,Engineering,QA Engineer,Master's,6874.01,0,2.0,4,5.2,No,2021-02-08,No,1,239498
EMP10154,22,Female,Marketing,Marketing Executive,Bachelor's,5117.56,3,4.0,1,3.7,No,2025-03-24,No,1,993696
EMP11132,26,Female,Sales,Sales Executive,Bachelor's,5577.97,0,2.0,4,13.3,No,2022-10-24,Yes,1,904302
EMP10804,55,Male,Finance,Accountant,High School,9091.94,0,1.0,2,1.8,No,2023-10-18,No,1,407712
EMP10077,35,Female,Support,Support Lead,Bachelor's,6047.33,6,2.0,3,3.4,Yes,2016-05-16,No,1,365279
EMP10287,37,Female,Support,Support Lead,Master's,3774.63,1,3.0,4,2.5,Yes,2015-04-08,No,1,804553
EMP10322,25,Male,HR,HR Executive,Bachelor's,4734.03,0,3.0,1,19.1,No,2023-11-06,No,1,411270
EMP10962,33,Female,Finance,Analyst,Bachelor's,1200.0,0,1.0,2,0.5,Yes,2016-11-12,No,1,733625
EMP10866,36,Female,Marketing,Marketing Executive,Bachelor's,1200.0,2,4.0,3,2.6,Yes,2017-11-30,No,1,320755
EMP10840,33,,HR,HR Manager,Bachelor's,,1 yrs,1.0,4,4.4,No,2015-10-07,Yes,1,410039
EMP10082,28,Female,Finance,Accountant,PhD,4782.22,2,4.0,2,0.5,N,2022-09-26,No,1,938140
EMP10848,31,F,HR,HR Executive,High School,2054.55,0,1.0,2,0.5,No,2024-01-21,Yes,1,593026
EMP10464,52,Male,Support,Support Executive,Bachelor's,4249.43,2,3.0,4,4.5,No,2021-07-21,Yes,1,802548
EMP10841,29,Male,Finance,Analyst,Bachelor's,8587.94,2,3.0,3,17.1,Yes,2018-08-25,No,1,664337
EMP10798,39,Male,Finance,Accountant,Bachelor's,6510.69,1,3.0,4,1.7,No,2023-08-24,Yes,1,256825
EMP11199,35,Female,Support,Support Lead,Bachelor's,5896.11,2,1.0,4,6.2,Yes,2022-08-17,Yes,1,723939
EMP10968,53,Female,Engineering,Senior Engineer,Bachelor's,3854.71,17,4.0,3,1.8,Yes,2016-05-02,No,1,522218
EMP10333,41,Male,Sales,Sales Executive,Bachelor's,9769.91,1,3.0,1,6.6,No,2022-08-15,No,1,589687
EMP10010,26,Female,Engineering,QA Engineer,Bachelor's,3409.95,8,2.0,1,1.5,No,2019-09-28,Yes,1,516884
EMP10738,34,Male,Finance,Analyst,Bachelor's,5355.02,0,2.0,3,0.6,No,2019-09-21,No,1,293496
EMP10470,35,Male,Engineering,Software Engineer,Bachelor's,5896.74,1,4.0,3,2.6,No,2021-03-12,No,1,608955
EMP10032,51,Female,Marketing,Marketing Executive,Bachelor's,2041.51,0,1.0,4,4.6,No,2024-12-22,No,1,938233
EMP10825,37,Male,Sales ,Software Engineer,Bachelor's,7573.62,4,,1,1.9,No,2016-01-22,No,1,197928
EMP10413,42,Female,sales,HR Executive,Bachelor's,4479.76,0,4.0,3,830.3160956728087,No,2017-07-30,No,1,688055
EMP10580,27,Male,Sales,Sales Executive,Master's,3345.37,4,4.0,2,5.4,Y,2022-08-26,No,1,514183
EMP10382,46,Male,HR,HR Executive,PhD,6637.38,2,4.0,1,5.5,No,2019-02-10,Yes,1,504145
EMP10870,29,Male,HR,HR Manager,Bachelor's,6406.14,0,1.0,2,3.1,No,2015-01-25,No,1,365866
EMP11098,43,Female,Marketing,Marketing Executive,Bachelor's,3825.01,1,2.0,2,18.4,No,2017-03-31,No,1,606696
EMP11196,28,Male,Support,Support Lead,Bachelor's,4897.88,1,1.0,2,26.7,Yes,2017-03-08,No,1,371061
EMP11181,30,Male,Finance,Analyst,Bachelor's,7281.0,0,1.0,3,0.6,No,2021-10-28,No,1,146978
EMP11167,23,Female,Engineering,Software Engineer,Master's,5961.05,3,4.0,1,2.4,No,2023-02-24,No,1,551790
EMP10378,38,Male,Engineering,Software Engineer,Bachelor's,4804.53,3,4.0,2,7.0,Yes,2020-09-14,No,1,905423
EMP10089,28,Female,Engineering,Software Engineer,Master's,6373.47,0,1.0,1,6.2,No,2020-07-25,No,1,577764
EMP10835,24,Male,Finance,Analyst,Bachelor's,6898.18,3,3.0,2,9.4,No,2015-12-10,No,1,249375
EMP10601,32,male,Sales,Sales Manager,PhD,7169.2,3,4.0,3,4.1,Yes,2017-11-13,Yes,1,594690
EMP10213,32,Female,Marketing,Marketing Executive,Bachelor's,4496.46,5,2.0,1,7.6,No,2015-03-13,No,1,183506
EMP10332,52,Female,Marketing,Brand Manager,Master's,5640.75,2,2.0,3,5.3,No,2016-02-17,Yes,1,980984
EMP10133,46,Male,Support,Support Executive,Master's,7611.1,8,1.0,4,6.5,Yes,2018-02-14,No,1,591107
EMP10346,25,Female,Support,Support Executive,Bachelor's,3740.75,14,2.0,4,1.4,Yes,2024-02-20,Yes,1,155523
EMP10906,58,Female,Finance,Accountant,Bachelor's,3382.79,2,1.0,1,1.2,No,2022-09-14,Yes,1,759249
EMP10007,39,Male,Engineering,QA Engineer,Bachelor's,5813.34,3,1.0,3,6.0,No,2018-05-05,No,1,250275
EMP10888,18,Male,Marketing,Marketing Executive,Master's,4525.85,0,1.0,2,2.3,No,2022-12-03,No,1,627218
EMP10320,28,Female,Marketing,Marketing Executive,High School,7202.56,1,4.0,1,1.0,No,2022-03-14,No,1,548067
EMP11070,200,Male,Sales,Sales Manager,Bachelor's,,2,4.0,1,,Yes,2019-12-31,No,1,930457
EMP10187,24,Male,Support,Support Lead,Bachelor's,4010.0,9,2.0,4,0.8,No,2019-09-10,Yes,1,179561
EMP10634,45,Female,Support,Support Executive,Bachelor's,3275.79,0,4.0,3,33.7,No,2018-03-05,No,1,154553
EMP10552,63,Female,Support,Support Executive,Master's,5929.62,2,1.0,4,5.1,No,2022-01-01,Yes,1,293927
EMP10304,26,Male,Finance,Accountant,Bachelor's,5205.14,2,1.0,1,1.9,Yes,2019-07-28,Yes,1,113899
EMP10031,32,Female,Marketing,Marketing Executive,Bachelor's,5646.4 USD,1,1.0,3,8.2,No,2024-11-28,Yes,1,652941
EMP10880,25,Female,HR,HR Manager,Bachelor's,6400.36,0,4.0,1,18.6,No,2015-01-02,No,1,459669
EMP10684,34,Male,Sales,Sales Manager,High School,3198.4,2,2.0,4,5.7,Yes,2017-05-30,No,1,781157
EMP10321,28,Female,Support,Support Executive,Bachelor's,4925.22,0,4.0,3,4.7,Yes,2020-08-07,No,1,148943
EMP10240,34,male,Marketing,Marketing Executive,Bachelor's,3956.11,0,4.0,4,2.5,No,2018-01-22,No,1,393202
EMP10067,40,Male,Finance,Accountant,Master's,8253.8,1,2.0,4,40.9,Yes,2018-04-28,No,1,191704
EMP10174,34,Male,Support,Support Executive,Master's,4830.26,3,2.0,2,2.9,No,2022-11-26,No,1,542881
EMP10766,41,Male,Engineering,Software Engineer,Bachelor's,5941.25,6,2.0,2,7.7,Yes,2022-11-08,No,1,644341
EMP11198,25,M,Finance,Analyst,Bachelor's,5364.24,2,1.0,1,0.9,Yes,2020-01-03,No,1,307915
EMP10245,32,Male,Support,Support Executive,Bachelor's,7232.46,7,2.0,1,6.1,Yes,2015-07-16,No,1,416100
EMP10056,39,Male,Marketing,Brand Manager,Bachelor's,2314.12,0,2.0,2,13.2,No,2017-11-22,No,1,891118
EMP10630,36,Male,HR,HR Manager,High School,7918.57,5,1.0,2,5.3,No,2024-07-07,No,1,310692
EMP10583,41,M,Finance,Accountant,Master's,7429.03,1,,4,2.0,Yes,2015-06-17,No,1,968131
EMP11051,31,Female,Engineering,Software Engineer,High School,5809.16,1,1.0,3,1.9,No,2022-10-24,No,1,576769
EMP10145,31,Female,Marketing,Brand Manager,Bachelor's,3071.23,3,3.0,3,11.9,No,2018-07-14,No,1,424729
EMP10090,18,Male,Finance,Analyst,Bachelor's,3592.59,10,1.0,1,5.8,No,2023-02-01,No,1,842911
EMP11142,38,Male,Sales,Sales Executive,Bachelor's,7351.12,0,3.0,3,4.4,No,2018-05-30,No,1,747357
EMP10392,38,Female,Marketing,Brand Manager,Bachelor's,5335.52,5,4.0,1,0.5,No,2017-08-03,No,1,895823
EMP10900,42,Male,Marketing,Brand Manager,High School,1240.9,5,1.0,1,3.0,No,2016-10-09,No,1,569389
EMP10682,34,Female,HR,HR Manager,Bachelor's,6403.21,8,4.0,3,3.1,No,2021-12-18,No,1,583934
EMP10310,44,Male,Sales,Sales Executive,PhD,2602.76,4,2.0,3,4.0,No,2020-02-11,No,1,875643
EMP10359,43,Female,Marketing,Brand Manager,Bachelor's,7504.7,2,4.0,3,4.3,no,2015-10-27,No,1,351843
EMP10093,39,Male,Finance,Analyst,Master's,,2,3.0,1,1.3,No,2021-08-18,No,1,814271
EMP11065,47,Female,Marketing,Brand Manager,PhD,2769.0,9,4.0,1,11.0,No,2020-03-15,No,1,326334
EMP11050,30,Male,Support,Support Executive,High School,8923.43,1,2.0,3,0.5,No,2022-07-07,Yes,1,143462
EMP10376,29,Female,HR,HR Manager,High School,6913.1,2,2.0,1,0.5,No,2017-06-22,No,1,218793
EMP10243,33,Female,Finance,Accountant,Bachelor's,1538.95,0,3.0,1,0.5,No,2017-01-30,Yes,1,505980
EMP11104,42,Male,Marketing,Brand Manager,Bachelor's,6538.2,6,4.0,1,1.5,No,2023-06-29,No,1,378651
EMP10087,19,Male,Marketing,Marketing Executive,Bachelor's,3667.32,5,3.0,1,6.2,No,2020-06-14,No,1,761615
EMP10214,35,Female,HR,HR Manager,,5284.24,10,4.0,4,10.5,No,2024-01-17,No,1,572230
EMP10444,41,Male,Support,Support Executive,Bachelor's,5381.03,3,3.0,1,3.9,Yes,2020-08-25,No,1,739128
EMP10173,20,Male,Engineering,Senior Engineer,High School,5482.61,2,,4,5.1,No,2016-02-06,Yes,1,946967
EMP11186,18,Male,HR,HR Manager,Bachelor's,4706.83,2,4.0,1,2.8,No,2015-12-06,No,1,396355
EMP10425,34,Female,Marketing,Brand Manager,Bachelor's,1765.23,0,1.0,2,10.8,No,2022-08-19,No,1,176297
EMP11084,18,Male,HR,HR Manager,Bachelor's,4834.46,4,4.0,3,3.9,No,2017-05-10,No,1,371542
EMP10118,33,Male,HR,HR Executive,High School,1200.0,0,4.0,1,12.8,No,2016-03-14,No,1,193072
EMP10119,42,Female,Finance,Accountant,Bachelor's,3518.03,5,1.0,2,16.7,No,2023-05-04,Yes,1,980769
EMP10974,35,Female,Support,Support Lead,Bachelor's,7837.09,8,3.0,3,5.4,No,2019-12-01,No,1,978128
EMP99004,24,Male,Support,Support Lead,High School,4764.93,3,1.0,1,2.9,No,2022-09-09,No,1,975807
EMP10000,25,Male,Sales,Sales Manager,Master's,7569.24,0,4.0,3,11.3,Yes,2025-02-24,No,1,550316
EMP10394,27,Male,Finance,Analyst,High School,4529.11,10,2.0,3,3.0,No,2016-01-31,Yes,1,470792
EMP10401,39,Male,Support,Support Lead,Master's,2570.38,20,4.0,2,39.8,Yes,2024-08-30,No,1,717279
EMP10404,28,Female,Support,Support Lead,Bachelor's,7707.05,0,4.0,2,0.9,No,2015-09-06,No,1,286232
EMP10886,29,Female,Finance,Analyst,Bachelor's,4909.13,1,4.0,3,7.8,Yes,2024-04-24,No,1,681398
EMP10898,32,Female,Sales,Sales Manager,Master's,7114.86,1,2.0,4,14.4,No,2018-01-27,No,1,312243
EMP10162,43,Male,Engineering,Senior Engineer,Bachelor's,3902.77,0,3.0,2,13.3,No,2017-04-16,Yes,1,507215
EMP10114,24,Male,Marketing,Marketing Executive,Bachelor's,5242.86,4,2.0,2,17.4,No,2022-11-20,No,1,219048
EMP10670,18,Female,HR,HR Executive,Master's,4265.96,3,3.0,1,9.0,Yes,2024-02-15,No,1,385414
EMP10150,39,Male,Support,Support Lead,,2052.47,0,1.0,3,2.5,No,2024-11-16,No,1,765882
EMP10843,42,Female,HR,HR Manager,Bachelor's,4275.33,0,3.0,1,6.9,No,2018-01-26,No,1,750402
EMP10829,33,Male,Engineering,Software Engineer,Bachelor's,5115.62,0 yrs,1.0,4,6.0,Yes,2017-03-18,No,1,336467
EMP10561,32,Male,Sales,Sales Manager,High School,6464.62,0,2.0,3,6.5,Yes,2016-08-24,No,1,379361
EMP10368,28,Male,Marketing,Brand Manager,Master's,5903.35,1,4.0,1,6.8,No,2020-04-26,No,1,260270
EMP10543,43,Female,Support,Support Executive,Bachelor's,1591.28,0,4.0,2,27.0,No,2016-08-21,No,1,888259
EMP10477,52,Female,Support,Support Executive,Bachelor's,8547.13,0,1.0,3,2.9,No,2021-03-20,No,1,985881
EMP11156,27,Male,Finance,Accountant,Bachelor's,5182.56,2,3.0,2,23.8,No,2016-11-25,Yes,1,556525
EMP10532,29,Female,Finance,Accountant,Bachelor's,4612.75,3,2.0,1,8.4,Yes,2019-08-18,No,1,735948
EMP10625,37,Female,Engineering,QA Engineer,High School,3291.88,1,1.0,3,4.2,Yes,2018-07-12,Yes,1,944623
EMP10692,48,Male,sales,Sales Manager,High School,8549.3,5,,2,15.9,Yes,2020-12-15,No,1,531157
EMP10512,41,Female,HR,HR Manager,,3226.0,0,4.0,1,13.0,No,2016-05-05,No,1,528260
EMP11040,22,Female,Support,Support Lead,Master's,6585.11,2,2.0,2,7.9,No,2015-05-20,No,1,764766
EMP10072,35,Female,Support,Support Lead,High School,5087.12,6,1.0,1,0.6,Yes,2015-02-05,No,1,527951
EMP10807,42,Female,Finance,Accountant,Bachelor's,6022.79,1,3.0,3,4.6,No,2024-10-26,No,1,711601
EMP10258,38,Male,Finance,Analyst,Master's,6619.05,0,,2,0.8,No,2023-10-14,No,1,259234
EMP10624,43,Male,Marketing,Marketing Executive,Master's,4892.25,0,3.0,4,3.9,Yes,2024-08-21,Yes,1,732203
EMP10826,30,Female,Finance,Accountant,Master's,,1,2.0,4,14.6,No,2020-04-07,Yes,1,503525
EMP10234,29,Male,Sales,Sales Executive,Bachelor's,9508.52,0,3.0,1,5.5,No,2018-07-09,No,1,616133
EMP10135,26,Female,Sales,Sales Manager,Bachelor's,4021.79,2,1.0,1,1.5,No,2018-12-28,No,1,564179
EMP10616,34,Female,Support,Support Lead,Bachelor's,4641.2,0,1.0,3,25.4,No,2015-11-17,No,1,855886
EMP10516,43,Female,Sales,Sales Executive,Master's,5061.01,0,4.0,2,15.6,No,2018-08-24,No,1,837746
EMP10918,31,Male,Marketing,Marketing Executive,Master's,4234.52,12,1.0,4,10.5,No,2017-06-30,Yes,1,961010
EMP10836,32,Male,Support,Support Executive,Bachelor's,6639.39,2,4.0,4,2.0,No,2017-11-19,No,1,943608
EMP10842,29,Female,Finance,Analyst,High School,6200.64,2,2.0,4,4.0,Yes,2024-02-03,No,1,807333
EMP10802,43,Female,Support,Support Lead,Bachelor's,3724.68,3,4.0,3,2.3,No,2020-02-10,No,1,473867
EMP10809,27,Female,Engineering,Senior Engineer,Master's,6229.83,0,3.0,2,0.5,No,2019-10-01,No,1,692849
EMP10592,18,Female,Marketing,Marketing Executive,,5199.76,3,4.0,4,21.6,Yes,2018-04-16,No,1,824044
EMP11082,40,Male,Sales,Sales Executive,Bachelor's,10307.06,6,4.0,4,11.9,Yes,2022-05-02,No,1,352023
EMP10501,47,Male,SALES,Support Executive,High School,7561.33,7,4.0,4,0.5,Yes,2017-08-19,No,1,929106
EMP10538,34,Female,Marketing,Brand Manager,Master's,4456.12,12,3.0,3,4.3,No,2016-01-31,Yes,1,977023
EMP10953,26,Female,HR,HR Executive,Bachelor's,10027.16,0,2.0,1,15.9,No,2019-07-15,No,1,116407
EMP10728,32,Female,Engineering,Software Engineer,Bachelor's,7166.8,4,2.0,1,6.4,No,2021-11-02,No,1,919765
EMP10581,40,Female,Support,Support Executive,PhD,6597.0,4,,4,1.7,No,2019-06-15,No,1,974925
EMP10343,33,Female,Finance,Accountant,Master's,6401.45,5,3.0,1,1.3,No,2017-10-31,No,1,322360
EMP10984,39,Female,Engineering,Software Engineer,Bachelor's,7415.73,5,3.0,2,17.5,No,2022-04-01,Yes,1,863057
EMP10897,38,Female,HR,HR Executive,High School,4115.94,1,1.0,4,19.4,No,2015-05-01,No,1,133407
EMP10293,36,Female,Engineering,Software Engineer,Bachelor's,5289.06,4,3.0,3,4.4,Yes,2023-06-10,No,1,343549
EMP10364,38,Female,Sales,Sales Executive,Bachelor's,7899.04,2,3.0,3,7.8,No,2018-05-16,No,1,226026
EMP10905,41,Female,Finance,Analyst,PhD,3973.72,10,2.0,2,6.1,No,2020-04-09,No,1,314088
EMP10659,18,Male,Marketing,Brand Manager,Master's,2467.16,2,4.0,1,11.0,Yes,2024-04-05,Yes,1,615818
EMP10014,29,Male,Marketing,Brand Manager,High School,7845.16,10,1.0,3,27.2,No,2016-06-16,No,1,319485
EMP10686,26,Male,Finance,Accountant,High School,7678.59,2,1.0,2,10.7,No,2021-09-02,No,1,718348
EMP10086,34,Male,Support,Support Executive,High School,5272.48,8,,4,6.3,Yes,2024-05-19,No,1,300124
EMP10370,40,Male,Engineering,Senior Engineer,High School,4798.92,2,1.0,4,9.1,No,2021-02-05,No,1,503681
EMP10165,30,Male,Marketing,Marketing Executive,Bachelor's,6071.58,0,1.0,4,26.2,No,2017-09-26,Yes,1,975110
EMP10131,43,Female,Sales,Sales Executive,High School,5259.88,0,2.0,4,33.1,Yes,2024-09-30,No,1,240181
EMP10335,44,Female,HR,HR Executive,Bachelor's,6710.95,1,3.0,4,27.3,No,2015-10-16,No,1,914054
EMP10059,37,Female,HR,HR Manager,Bachelor's,1595.08,1,1.0,4,0.8,No,2019-08-16,No,1,840323
EMP10709,47,male,Engineering,Senior Engineer,Bachelor's,1200.0,1,3.0,1,36.6,No,2017-10-15,No,1,529953
EMP10939,35,Female,Sales,Sales Manager,Master's,2223.11,5,1.0,4,21.1,Yes,2016-11-13,No,1,624056
EMP10676,20,,HR,HR Executive,Bachelor's,2024.62,1,4.0,2,16.0,No,2019-12-15,No,1,343776
EMP10354,19,Male,Marketing,Marketing Executive,High School,6573.34,1,2.0,1,43.3,Yes,2016-09-19,Yes,1,482902
EMP11021,46,Female,Engineering,Senior Engineer,Bachelor's,5155.15,0,2.0,1,10.4,Yes,2018-04-03,No,1,196562
EMP10424,30,Female,HR,HR Executive,Bachelor's,2713.49,0,3.0,2,8.5,No,2019-02-19,No,1,776669
EMP10292,35,Female,Engineering,Senior Engineer,Bachelor's,2511.82,5,4.0,3,11.1,No,2022-12-01,No,1,495098
EMP10041,44,Female,Support,Support Executive,Bachelor's,71638.17835726916,0 yrs,2.0,1,3.5,No,2015-11-23,No,1,866017
EMP11085,35,Female,Engineering,Senior Engineer,High School,6657.06,1,4.0,2,13.2,Yes,2025-05-18,No,1,546987
EMP10329,34,M,Finance,Accountant,Master's,1200.0,14,2.0,1,8.6,No,2019-05-01,No,1,868781
EMP10614,41,Female,Engineering,Software Engineer,Bachelor's,8023.07,3,1.0,2,0.5,Yes,2019-05-31,No,1,993143
EMP10429,28,Male,Finance,Analyst,PhD,4956.85,4,2.0,1,1.1,Yes,2024-02-12,No,1,832173
EMP10079,44,Female,Finance,Accountant,High School,5209.1,5,1.0,2,13.3,No,2019-06-15,No,1,467164
EMP10693,36,F,Finance,Accountant,Master's,4137.9,0,4.0,4,9.9,No,2016-10-05,No,1,139426
EMP10028,39,Male,Support,Support Lead,High School,,5,4.0,3,8.8,No,2021-09-07,No,1,970284
EMP10707,45,Female,Finance,Accountant,High School,10986.85,3,3.0,4,0.5,No,2018-10-10,No,1,942033
EMP10954,28,Male,Sales,Sales Manager,PhD,5529.03,0,1.0,2,0.5,Yes,2024-06-03,No,1,891573
EMP10948,22,Female,HR,HR Manager,Bachelor's,5224.78,2,4.0,4,0.7,No,2017-10-30,No,1,964089
EMP10890,31,Female,Engineering,Senior Engineer,Master's,6451.44,3,2.0,1,7.4,Yes,2019-11-01,No,1,700632
EMP10254,41,Female,HR,HR Manager,Bachelor's,4775.74,6,4.0,4,21.9,No,2024-01-22,No,1,603609
EMP10160,32,Female,Engineering,QA Engineer,Bachelor's,6354.64,24,1.0,4,16.4,No,2024-07-19,No,1,163932
EMP10458,41,Female,Support,Support Lead,Bachelor's,3188.54,2,1.0,1,10.7,Yes,2019-08-09,No,1,318850
EMP10383,36,Male,Marketing,Marketing Executive,Bachelor's,6016.11,5,4.0,4,0.5,No,2025-05-26,No,1,257336
EMP10313,39,Male,Engineering,Software Engineer,Bachelor's,6241.3,17,3.0,3,1.7,No,2021-01-09,No,1,300732
EMP10084,35,Male,HR,HR Executive,High School,6434.92,3,1.0,1,4.3,No,2024-12-07,No,1,409435
EMP10574,18,Male,Sales,Sales Manager,Bachelor's,1522.04,0,4.0,1,2.0,Yes,2021-08-22,No,1,342991
EMP10762,30,Female,Engineering,QA Engineer,Master's,7361.17,0,4.0,3,2.5,Yes,2019-09-19,Yes,1,773841
EMP10136,22,Male,Marketing,Brand Manager,Bachelor's,4787.23,0,1.0,4,2.1,No,2015-08-29,No,1,694080
EMP10111,35,Female,Finance,Analyst,Master's,9281.35,9,2.0,1,2.2,Yes,2018-07-05,Yes,1,258662
EMP10194,23,Male,Marketing,Marketing Executive,Bachelor's,6949.35,1,4.0,1,4.3,No,2015-07-16,Yes,1,593007
EMP10852,33,Male,Sales,Sales Manager,Bachelor's,2940.54,4,1.0,2,1.4,No,2021-11-18,No,1,453687
EMP10178,42,Female,Marketing,Marketing Executive,High School,2617.35,1,4.0,1,7.2,No,2022-11-25,Yes,1,329729
EMP10555,37,Female,Support,Support Lead,Master's,3634.77,0,3.0,4,619.391390320014,No,2017-02-21,Yes,1,849919
EMP10723,48,Female,Marketing,Brand Manager,Bachelor's,5983.73,2,4.0,3,11.0,No,2020-03-04,Yes,1,174771
EMP10859,40,Male,Finance,Analyst,Bachelor's,5917.01,1,4.0,4,,No,2021-06-08,No,1,985339
EMP10496,30,Female,Support,Support Executive,Master's,1800.03,33,2.0,2,1.8,No,2024-12-13,No,1,986338
EMP10335,44,Female,HR,HR Executive,Bachelor's,6710.95,1,3.0,4,27.3,No,2015-10-16,No,1,914054
EMP10805,23,Female,Marketing,Brand Manager,Master's,1493.48,3,3.0,2,,No,2021-05-01,No,1,822343
EMP10129,20,Female,HR,HR Manager,Master's,5227.62,2,2.0,2,1.1,No,2019-04-26,No,1,976974
